label,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130
m,-508.9817,-445.73764,-478.65372,-547.28546,-584.4183,-596.1283,-580.85175,-534.59424,-518.80273,-546.4897,96.62053,105.01722,111.00597,98.824814,86.61582,72.95799,81.858826,111.860085,124.70117,115.197754,22.240522,24.461258,25.169209,32.350697,33.550102,21.476025,26.246967,49.94906,58.89775,50.32657,2.3480809,4.7674465,10.533925,14.439919,4.993936,-0.96331465,8.896545,25.462584,28.50356,28.344656,17.346752,22.05222,26.365648,24.505508,19.508106,16.385494,11.417343,11.87869,14.093411,21.701832,15.810978,20.530241,22.649288,18.154907,11.177927,3.5303771,-6.401349,-9.510862,-1.7889974,11.416206,23.14214,21.750542,13.8945675,18.305593,25.126488,14.789078,5.295336,1.3665141,7.164954,14.807012,-20.931862,-18.963303,-8.2083435,7.7805104,3.8997293,-0.7113575,-0.1569961,0.32634515,1.7579136,4.803215,28.879871,32.165577,28.70784,18.244041,7.9544697,-1.2380272,1.7708468,10.693284,14.255278,14.21716,30.483898,33.014854,28.71775,16.878424,10.250192,6.1566896,9.44467,19.702726,15.478762,8.707531,22.634235,24.124727,19.854124,14.193758,8.8301735,2.8881135,5.752973,14.514959,6.572068,-1.1405463,-10.872864,-8.818006,-0.30418804,13.781801,7.793279,0.8974686,-2.5534596,2.2218971,0.6019994,-3.1039686,9.579844,8.0634,5.175748,12.169407,10.523251,-1.2500197,1.4515138,10.5691,11.509964,10.373671
m,-505.50177,-438.6125,-472.01318,-541.3236,-581.9351,-601.93,-608.3042,-591.0105,-532.77295,-506.31235,88.98636,100.30117,112.09064,106.214645,90.71823,80.11728,72.17739,98.03252,133.33417,133.93384,24.5763,25.855083,27.94926,42.327866,47.27678,36.169415,36.161293,46.991447,72.385506,58.83843,6.9670362,6.598556,8.381276,15.8573265,11.313645,4.1168914,8.517147,7.4141254,14.745029,19.772892,34.267155,35.644974,36.631042,34.46644,24.82899,17.060991,19.281181,1.3522024,-4.083544,7.0972557,32.922127,36.33429,39.89924,32.871582,22.233158,11.645521,6.1943264,-6.5758023,-7.554697,-0.719918,30.711662,28.004845,22.675867,19.884945,22.25304,15.466583,5.8502903,-3.9039211,3.4769735,7.717986,-20.850325,-19.396328,-10.091072,8.964021,14.045395,14.406631,9.532782,-4.933276,-3.8250515,4.933323,11.013891,15.017572,16.314674,15.932339,16.199783,15.247904,8.378724,7.0894756,14.440983,16.527365,9.98818,9.071075,5.273906,4.2363205,1.4126226,-6.385124,-1.8410639,8.328692,18.693779,18.76303,14.306515,14.499926,5.9111958,-0.43794405,4.2178226,-0.74591833,-1.7388608,7.3074303,16.200212,17.98833,-18.636522,-17.540174,-13.792597,-1.3812788,2.746236,-0.1583212,-2.5646262,4.04652,13.107369,10.94739,8.841054,8.260422,5.7140803,5.8755126,1.8314542,4.2853136,4.1089277,3.9001503,12.523425,10.216435
m,-488.52585,-418.2787,-455.0941,-549.6854,-587.16156,-524.331,-472.56592,-494.3034,-553.3203,-598.30316,97.81674,104.72075,110.41469,95.2489,82.6151,123.22275,138.51569,137.66779,111.71073,88.10542,30.14119,29.085821,31.373539,40.844673,40.586445,56.271935,64.32085,59.135178,56.88134,44.117477,-11.391111,-8.833519,0.90626925,17.39986,11.700718,1.6010969,8.978213,13.686836,17.95129,10.428852,-7.2214804,-4.588755,3.0195282,19.61956,14.064192,-24.830173,-21.114193,-9.586472,11.598607,22.944916,5.0824156,8.778254,13.424231,16.027111,11.614656,-16.450975,-10.895676,0.16964778,13.629025,12.35471,24.146873,24.703339,20.815697,16.458912,17.369724,7.005819,13.627824,12.759647,18.009811,22.141418,-8.9839115,-2.8187408,7.299717,17.26692,13.643959,2.3755348,2.5112834,6.7341785,14.817499,20.903675,22.782173,27.666729,28.151367,21.666203,11.370099,14.146917,16.69347,20.11258,18.64999,12.308779,16.218906,19.033434,18.227911,8.574444,6.9540863,22.433014,25.40024,19.17554,4.672372,-0.4242351,33.59661,32.266342,20.446426,3.3451908,14.303151,20.176857,14.794174,8.888795,7.1818724,6.183963,7.8063803,7.859317,6.4298077,4.2741404,3.414332,11.489723,11.543413,6.6643353,-2.2027638,-2.0044765,15.613761,14.496893,7.904044,-1.2840755,-0.08282232,2.1190834,-4.845397,-7.3936706,-8.039732,-8.457407
m,-521.10364,-459.1606,-490.38165,-555.471,-587.20667,-600.2573,-561.3823,-516.5973,-519.8342,-561.00867,106.93366,118.1456,121.19484,99.36073,80.22974,69.08765,102.40282,125.30089,127.93988,115.20293,30.34272,34.992905,38.620823,42.65341,33.04502,22.607689,45.5424,66.56793,65.723724,55.32496,0.39030647,-0.18683374,3.4711013,10.968853,0.56166226,-2.5730681,9.718117,21.101746,22.284212,20.430532,1.2455139,4.3456535,8.557981,14.694645,13.61355,13.585736,8.56916,14.6859865,20.08227,26.194221,8.341595,14.212091,16.937141,13.979193,9.438398,11.737489,-1.2491534,2.5110803,9.041334,11.78264,23.344429,23.562263,18.35666,19.984638,13.854062,5.332052,-6.2034483,-2.627824,1.4229399,3.0259085,-9.808483,-7.1864424,-0.2029525,5.215717,-0.074929476,-4.0506577,-10.726755,-3.7546754,1.6261898,6.70137,38.068283,39.94725,34.485283,22.592,9.521241,4.4807515,7.0488596,4.6365275,7.819148,20.153843,28.05532,29.500443,28.005703,25.611042,12.867357,2.4653413,9.694179,13.1343155,14.766362,15.386302,19.793688,22.458534,19.08937,17.0961,11.224884,1.4426558,11.454596,16.585989,16.30883,11.950014,-16.21037,-14.497341,-4.2299423,9.76519,5.5786643,-0.8039229,20.963852,26.147375,18.91689,6.3898587,7.6652193,9.13309,8.942575,8.041083,-2.3218126,-11.588046,8.7332,16.499619,11.460237,6.528812
m,-452.24423,-391.71152,-437.63736,-532.82513,-577.17377,-599.93274,-574.73114,-513.1669,-508.89447,-561.57214,96.418106,103.13691,110.68672,107.34575,95.44017,84.5867,103.33114,120.43593,124.65843,109.8388,21.678911,23.35085,27.64273,43.797165,46.634506,36.85518,55.469467,81.76042,75.539215,59.475082,-2.27753,3.8296084,13.2325535,21.510117,12.381005,1.8980386,7.3752017,25.401909,25.051144,24.974201,21.154968,25.327835,27.065271,29.220757,26.927986,20.774403,1.7276803,-4.494667,0.715714,17.306852,2.0326414,7.597252,15.231998,27.252438,18.54041,2.5977645,-15.817099,-22.454597,-10.117338,10.75357,9.567591,10.116558,7.7476225,13.8985195,7.3087144,-2.9022255,-12.259672,-7.162778,-0.45847076,8.172124,-13.976149,-12.009831,-5.654271,4.4722176,6.29737,-0.27597654,-10.147312,-1.3572571,2.0640435,2.8800907,20.815666,24.459894,25.97668,16.180878,15.155457,3.336927,9.816972,19.414791,19.029953,18.41571,23.414986,24.01197,22.697704,14.29308,9.020858,-3.4170213,12.418176,26.64515,26.188526,17.064774,7.1262856,9.150696,9.435334,6.721795,3.0551713,1.9139816,16.944723,21.934881,20.256838,13.384348,-2.7349615,-1.0008534,1.2920251,1.8412604,-2.9227715,-2.313717,6.4445295,7.8099966,7.324622,5.2210693,0.84459674,3.1128037,6.2875323,7.7880483,2.0532124,-1.8322475,2.7638779,7.060796,5.5760183,-0.07558727
m,-528.0777,-462.30328,-492.28442,-566.6016,-581.8186,-510.46738,-488.57257,-538.58887,-587.9002,-620.58435,102.62425,111.685196,117.50421,96.89945,104.37128,130.94391,133.73907,119.00645,89.53894,74.58346,31.82823,33.41564,36.66568,46.65301,56.880196,72.232346,70.58059,61.12938,50.323303,48.592487,5.1405363,5.217543,8.711138,21.895554,12.890891,11.886135,21.96883,27.69288,25.237852,20.839352,7.259186,8.385587,8.490997,20.88271,5.233405,-9.358054,-4.2177715,12.116553,26.283995,22.329756,5.9106812,11.135589,17.554174,20.62413,-4.140407,-15.697313,-10.866936,5.9967566,17.24075,9.795026,24.27948,26.121387,25.941122,25.482424,4.52412,-3.792987,2.218896,11.223522,19.687178,16.933008,-6.059409,-4.0163946,1.6323901,9.309814,4.5259204,3.6521764,8.464959,14.052275,14.3667965,7.8538284,26.413662,30.972824,27.305763,19.835323,24.955849,27.433983,29.685703,31.152264,25.08022,12.776129,27.54092,32.27929,29.757534,17.910133,22.667755,31.032001,33.77092,24.384594,10.1631155,7.5709515,21.256893,22.668297,16.466356,6.79809,12.676624,24.077785,20.80228,8.551491,-3.1144624,2.5320134,-8.85413,-7.1840615,-1.8852489,2.5187526,-3.829676,12.730791,14.508483,7.9913554,-1.0364354,-7.0103884,-1.3767666,0.63429976,6.665319,14.389643,3.0456514,-0.40194535,1.14031,-0.71763915,-3.1990728,-4.96983
m,-512.5474,-451.06174,-491.05612,-571.4413,-599.42847,-602.2246,-560.0836,-515.2713,-526.1969,-580.30316,93.30786,103.54591,112.064766,99.61831,88.581245,81.74735,107.01286,122.523605,122.519745,100.561424,30.60604,31.788773,34.99829,46.38551,46.725292,32.755737,50.943626,63.027843,62.209892,57.334656,0.43640548,-0.85642105,2.3764384,12.254913,7.0918384,1.100756,9.147635,17.309357,22.945522,20.56107,16.13913,14.922981,16.590147,29.320572,27.96325,19.896141,12.423217,11.419632,13.425167,17.180622,21.678955,27.278883,34.089447,32.71029,21.346506,9.156431,1.0490626,0.08739829,7.22736,14.706329,29.167564,31.783703,28.184177,21.74791,15.582136,9.6487665,2.0575697,4.841494,13.386422,20.238392,-11.111071,-8.167416,-2.2056882,10.381752,10.12804,3.098919,13.181282,22.208027,21.888483,23.013607,22.448994,30.860138,32.373886,29.112843,20.598078,10.291932,19.288044,23.43845,18.504658,15.660973,29.206432,31.627306,26.257946,15.422859,9.107998,4.8068085,23.616198,28.100246,21.113827,16.318108,18.32346,19.495947,11.641123,3.2563763,1.0440264,3.4976377,17.584663,17.330204,15.508881,10.30639,-8.040392,-7.0842996,-6.2761984,7.314207,8.705702,4.663471,11.346127,6.4762373,1.3616158,-0.76311696,7.424501,7.6027765,3.717015,4.2628875,2.4154644,2.5782757,18.611868,15.140829,11.829338,6.989323
m,-500.93274,-436.571,-473.10855,-552.9596,-598.33484,-612.8276,-592.54926,-537.3286,-526.23615,-568.5974,95.78394,104.746765,112.32354,104.80118,81.28229,72.34268,94.0233,117.49555,127.51289,119.30661,26.12244,26.180782,29.689514,39.704117,38.235413,38.047997,52.379604,74.12008,75.73227,66.67098,5.169633,7.4024053,16.833315,23.672283,16.483158,12.776992,6.9601984,14.672822,19.750233,17.577473,17.355484,21.772354,26.801678,29.642708,26.082603,14.348272,7.917259,8.540552,12.771948,20.334995,-1.1664736,6.4879065,17.995945,20.648014,18.486279,13.343533,2.6956072,-6.968664,-2.1224074,9.711654,18.503624,21.875198,22.712915,22.430393,19.704311,17.298,5.338171,-2.3905554,1.2684736,12.409972,-6.285861,-5.39262,1.5039718,15.771967,16.381287,11.672069,5.4799376,7.6343317,7.703409,10.02933,25.332512,27.48299,26.281609,19.173252,15.38853,14.722985,8.901973,18.803375,20.27957,19.873764,23.214283,24.195728,19.570103,10.66241,2.8576765,-2.4034235,0.9465256,15.51652,19.738346,18.254751,21.056961,23.6263,18.377676,8.940933,5.705123,-2.0414646,6.16333,13.761362,14.66132,10.660395,-6.1289062,-4.083931,-0.15716195,7.442459,4.480934,-3.4920325,8.225378,13.695115,11.14897,5.5721693,20.273647,21.51083,15.993408,7.250502,6.6454015,2.6604996,10.378321,19.251415,12.367844,2.7603793
m,-500.36902,-431.8904,-467.3406,-552.8331,-587.0249,-596.8181,-601.19434,-547.07996,-525.39026,-563.99835,93.54799,102.44751,109.49211,98.00395,89.5492,79.478424,86.26311,122.271126,130.8521,120.9839,27.740028,28.587662,29.260513,38.75752,44.70292,38.24167,42.47036,61.816757,63.639595,62.63772,13.875816,17.722061,21.540356,19.037283,10.323341,1.6667958,0.76187265,9.166475,14.71345,18.353024,17.449741,17.406128,14.821688,20.385262,23.510357,17.266462,12.621071,3.2306666,6.339632,17.129456,5.4049616,8.383893,18.2048,25.214878,11.101781,9.755762,4.612963,-7.4327145,1.1860462,11.123875,20.352753,20.543007,19.276855,15.679144,12.647041,9.468286,5.090183,1.5105275,6.465898,11.425816,-17.473713,-14.290222,-5.148736,12.377343,20.652855,12.54755,1.907319,2.688378,6.1232004,11.196544,24.458706,29.774654,30.966003,21.02182,10.52458,3.6758254,2.6466172,16.651787,20.285316,18.116924,22.011837,25.02082,23.286634,5.8843164,-9.4356365,-14.350489,-2.339523,19.2984,23.373192,17.811285,23.24504,26.011536,24.122324,15.004815,6.1761913,-0.07012491,3.8644574,13.295753,14.907301,13.843583,-8.200245,-8.996235,-8.66622,0.7182775,7.742443,7.2073717,0.5523508,5.112777,4.436885,5.664729,5.2526994,3.326439,1.0031837,-0.5148437,6.956353,9.376629,-6.4424276,-4.043725,-0.4913054,-3.8779843
m,-509.001,-439.07846,-476.15796,-572.89624,-616.38354,-617.4571,-601.45746,-542.2505,-519.972,-554.9304,93.43962,104.11116,113.31145,95.73581,76.850845,70.26222,83.32953,123.43538,132.75269,123.22781,48.626347,46.46579,42.33845,46.63821,43.985798,36.83393,43.545387,70.251434,71.74161,63.39859,1.2223972,0.78629524,4.449988,18.743279,13.142828,8.193116,12.038193,24.649899,25.2244,26.013058,23.547626,22.386635,18.736696,19.116611,19.358856,12.223053,5.6725454,-5.6600933,-3.204021,10.333881,18.775784,22.15432,27.088757,24.180645,18.726683,7.014875,-8.692925,-14.697201,-8.371798,3.966071,16.712872,18.443176,19.69925,20.453133,18.707352,8.877627,-7.134881,-8.277828,-1.1668105,9.732157,-17.927788,-15.727943,-9.057037,6.5097795,8.853464,1.3209785,-7.985965,0.7135194,8.366224,11.447888,20.819233,24.233768,22.57328,17.25158,18.40001,8.056398,6.097606,16.218178,22.334732,24.55584,20.372524,22.499908,18.89216,7.5684443,0.25564885,-4.3473363,8.1946535,25.52469,25.115826,19.870554,24.629463,25.108292,18.745104,3.424697,3.547463,1.0425726,7.99537,20.060093,18.286112,16.003376,-3.2239854,-3.440926,-0.6382333,4.609121,1.7015346,3.667994,4.940032,14.57653,16.697216,9.90694,6.6961884,5.8939886,4.8213997,6.8121457,1.4159802,0.7503408,2.3291945,10.464977,10.636078,6.813614
m,-461.33093,-376.48456,-407.8336,-521.8152,-573.558,-537.2744,-441.9078,-438.39368,-512.60236,-581.0734,68.51614,80.71454,96.96701,111.59784,93.155045,116.05696,129.67374,137.34451,126.652145,102.211075,33.492344,32.048973,31.844006,41.046932,48.296333,60.055763,63.50038,58.843018,42.63363,32.58099,-1.8428166,1.4217132,6.3137665,14.55506,16.504316,-9.579298,-15.601701,-5.167405,9.253138,8.876701,-10.788679,-4.898999,2.9474306,19.783367,23.3863,-15.270552,-23.965857,-15.020224,7.940684,23.575462,-6.83189,0.11280033,8.604033,18.5267,12.628304,-19.110199,-14.668972,-5.842102,9.4379635,15.237217,30.083376,33.014153,31.080399,14.471339,11.56357,-4.2447786,4.9907923,9.22195,13.669563,17.100512,-1.7007365,2.8835292,8.0994625,15.727711,15.952518,5.5135136,7.105488,9.561805,14.63975,8.632676,19.45903,25.393589,26.684242,18.852581,26.937248,27.36671,30.224743,28.125933,23.137756,13.865938,24.135212,28.481743,25.334581,14.548412,12.8024235,21.93586,24.403057,19.173176,9.588457,4.510025,7.7960215,14.532553,12.110714,3.705639,-1.0874798,20.033749,30.562462,27.404488,16.795412,9.677865,-0.8934534,5.2771606,3.4888732,-3.0721784,-5.9611397,-0.9281186,5.789482,5.8225946,2.0942194,3.573712,1.2144885,3.3634295,3.3740942,0.16356492,-12.212687,-9.14912,-2.4669814,-2.9854112,-4.6556063,-3.3758113
m,-480.1394,-415.60156,-446.6965,-517.5025,-554.0374,-561.31976,-551.69556,-508.9999,-511.10916,-556.5947,106.33894,113.3049,123.38117,118.61797,105.160995,102.05903,115.609604,130.97943,129.17017,113.813774,28.442928,28.790594,32.30934,32.662285,32.82042,37.530846,39.01251,50.13596,51.19554,45.61679,6.7887726,7.467929,11.321104,15.405016,15.409925,14.737822,11.866015,15.684963,20.912659,19.893364,18.26538,18.326302,16.853668,20.841991,24.308018,22.413464,16.817738,18.487883,19.555607,22.44546,10.680954,14.284205,20.01072,22.910477,16.189384,13.936827,-0.3812616,-4.0235076,1.5570679,10.767189,20.935694,20.94065,15.807722,14.488718,16.884521,19.176483,5.08893,4.29016,12.152287,17.812073,-16.04015,-14.256409,-9.1705265,-1.5123411,1.4358739,8.385179,3.1527634,5.036919,10.8520355,11.291027,22.944307,26.790344,22.162415,12.032343,11.227688,16.180374,13.702873,21.544973,26.245651,23.959007,21.034159,26.76426,24.008217,9.548513,4.204398,10.117243,14.195349,22.897894,22.265045,18.16505,20.637001,25.643291,22.43421,10.13905,0.628426,4.535847,12.995165,12.0440445,6.2578816,1.4624989,-7.7278147,-5.365879,-5.3025327,0.9442749,-0.404773,1.1214653,7.698002,6.1552005,7.1058226,6.2973084,8.740061,9.90983,6.372982,5.743562,5.7110953,5.8836775,9.655422,8.328617,6.411066,7.631214
m,-489.98694,-419.09473,-453.58362,-555.06226,-605.93243,-611.2374,-593.5991,-549.4409,-537.62726,-562.91534,87.79368,97.722786,113.14987,110.683754,84.72127,77.16722,97.4861,120.78994,127.55063,122.998276,36.991577,35.041706,35.6887,49.74572,50.326183,42.098938,52.3768,73.28476,70.67056,54.835556,-5.0413127,-5.3169174,1.2837325,20.697414,15.299241,8.76406,12.541917,19.639809,21.38786,20.11211,15.38117,13.132027,11.615798,17.042862,22.376598,22.079868,16.210253,11.87373,16.714943,22.954742,14.797123,14.694263,14.709297,17.84459,18.028463,15.186044,8.778551,8.165785,15.502042,22.331337,17.47118,19.25816,20.7826,21.223879,17.103624,18.818954,4.470065,-4.4404383,-0.8765738,11.1722975,-8.8966875,-5.1181307,2.9270482,11.215778,11.947131,12.372774,0.67440915,1.9272646,1.2476797,7.719982,24.224192,26.547028,22.821972,11.858393,20.261005,21.502281,19.295269,22.77842,23.11216,18.065683,14.966591,16.136362,15.298466,5.501303,3.4184663,5.099889,13.902178,13.896454,14.112843,11.399923,17.940018,17.66006,15.922068,7.9894037,-0.10252783,-3.4882557,6.9857697,10.015232,2.7378576,2.743534,0.0342768,-3.9482975,-5.651059,-0.42278498,-1.4108791,-0.26170194,10.376846,6.1123896,3.7356625,1.7561786,0.14984488,-3.315404,-4.7370224,1.5935583,-1.2206814,1.4430511,9.968978,13.767839,10.497749,6.299348
m,-490.08188,-400.9039,-427.4105,-533.77203,-590.18677,-597.95026,-478.985,-435.27798,-482.78723,-560.08496,100.93356,111.66144,121.31767,112.43689,92.551636,96.00941,125.47482,132.59515,132.31271,117.73558,28.443213,26.295717,27.744934,38.0999,48.26657,47.869915,59.58777,61.89876,55.84602,47.304203,-1.2006643,-1.0321918,3.778759,17.572037,18.685062,10.787315,-2.6777668,6.2120533,16.54039,17.685926,9.67338,14.114935,16.904633,23.293459,25.785376,8.4709015,-17.380527,-11.02448,-1.0330975,11.289822,-4.0759754,2.3416986,10.132088,23.315334,16.807045,-3.3764565,-18.69992,-7.273205,6.6443024,7.7310295,19.491241,20.111841,19.385525,23.761787,19.08632,6.4595804,-1.2815769,0.24431115,2.4549987,5.6849437,-13.974037,-6.6971903,1.0931144,18.379904,10.288801,9.434322,11.778753,11.888199,9.52457,3.4522963,16.127113,22.216211,23.87798,22.012794,16.347301,13.141952,16.774084,22.112892,22.035112,11.117119,18.073624,21.748241,19.805634,7.9908743,3.3945692,4.7122216,13.470812,15.795564,16.496435,8.352541,25.947803,28.160088,23.575321,6.1135798,1.1818833,5.052369,19.729628,19.22842,19.12976,14.093656,-13.390493,-10.827334,-11.528339,-12.357659,-6.3616858,-1.5322623,7.6478543,7.4440784,2.1190958,1.1303449,3.6229317,3.232423,-1.0354514,-6.041189,-4.4444165,-0.7319552,2.228752,2.799152,-1.6766975,-1.0156059
m,-476.48273,-409.05237,-452.4149,-557.62225,-602.02985,-612.7819,-562.3854,-492.68692,-498.49966,-546.1045,109.40338,119.74782,128.40283,105.74222,86.46019,80.08937,106.98442,121.166145,127.2011,118.03941,31.582718,31.170765,31.713118,44.62394,51.16416,48.075485,60.679382,80.20851,83.69122,62.24242,-6.4242945,-4.185084,1.7617371,15.324764,15.384673,15.334499,4.498623,14.10421,23.870136,23.392607,12.681118,13.597335,14.282892,29.483128,33.228775,30.541061,-0.26458427,2.2470734,9.458832,20.201885,-0.8889325,5.3065896,13.011126,23.16045,13.458836,14.546787,-20.136608,-22.65169,-12.03252,7.658947,24.189669,26.468063,25.767155,24.59951,10.027897,9.695588,-10.46175,-12.753412,-8.47661,4.3332,-4.53563,-2.4914641,4.7808237,19.234684,7.974183,5.158713,2.9591484,8.013464,11.185173,13.654804,41.86676,44.32953,38.85141,20.924213,11.557716,6.3202443,20.40451,24.904005,23.369728,19.545984,33.98261,32.827225,26.810658,11.418863,4.548811,0.62699,19.80461,28.166363,25.327778,17.075087,12.514298,11.795361,7.6303053,1.3132484,-3.799147,-0.9211817,18.767944,27.948128,26.615437,17.233856,-8.261532,-7.6665144,-5.479156,5.379822,9.453087,11.836676,11.433542,9.278913,9.588382,7.273,-3.4646807,-0.27852005,5.0875673,6.4793124,4.571169,3.1375327,3.8495965,0.5941713,-2.714828,-2.6437328
m,-466.68546,-402.78043,-451.33734,-556.9181,-593.4957,-605.95715,-608.84686,-559.213,-533.3532,-536.1344,107.843796,117.2887,121.892624,98.82988,85.62402,81.508125,81.93436,113.2285,126.19081,122.246155,24.221294,25.68621,30.636917,47.63829,48.129143,46.163933,48.4522,68.67725,73.68967,56.924374,-6.241142,-3.6770184,3.2219167,24.115452,21.839272,16.925486,14.293072,20.593128,26.5563,28.332329,11.61433,14.255369,15.692449,25.873722,25.4544,21.490524,12.825428,9.244211,14.028784,22.295815,8.597801,12.56245,19.533669,25.671957,14.287381,2.3239093,-1.3152347,0.42346716,2.3304694,9.79097,29.569054,29.286655,25.000196,23.59549,16.263254,9.724018,1.0848451,0.18843663,0.62683284,8.701782,-18.18839,-14.380735,-2.5254579,20.041718,17.072811,4.2009983,-3.612297,0.66216147,4.6071672,7.83717,19.721695,23.570269,23.807476,17.788229,21.62569,13.904167,6.3727818,15.162843,22.746983,19.144947,31.168533,31.77005,29.361465,8.68512,2.6785316,5.744466,10.610161,25.906353,26.78128,12.32203,11.547021,13.398905,11.794172,-1.1299906,-2.8369124,0.62320155,5.3033247,22.000221,22.312607,13.238941,-12.238306,-12.740171,-12.372078,-5.5083075,-3.7704105,-1.2484323,-0.5195519,6.1007032,3.272384,1.3308495,6.438149,5.8008842,6.725869,9.677119,0.5103652,2.8153195,5.5378637,12.45046,7.2802896,1.9436724
m,-476.86465,-412.35037,-452.47733,-534.668,-586.9576,-581.89996,-495.1483,-466.4981,-516.0424,-583.40424,105.09625,116.30763,126.19472,116.560905,88.836174,95.9964,126.12259,131.1254,123.44231,103.079865,32.12408,31.768543,33.574142,48.904278,50.01367,49.648464,68.882996,70.67752,67.041504,59.251163,6.4233365,7.926225,8.676789,11.514873,11.265461,-1.899672,6.0722866,13.38007,20.374119,20.834251,4.7387013,6.9738398,8.308144,11.642909,11.312494,-11.362354,-23.294104,-16.294518,-2.072903,6.746851,-2.4192374,4.9653096,17.245384,18.95415,18.704205,-11.128195,-17.584576,-4.6292095,10.508583,7.969285,21.155518,25.427391,28.063145,26.94613,24.988506,-0.037276566,-5.3899612,-1.3678579,5.820945,4.651093,-17.856438,-12.364149,-0.7502141,15.829203,18.636833,3.3848286,-0.0073302984,-1.1617076,6.1230335,3.9976497,28.47014,30.616749,28.21999,19.549366,15.159484,20.017334,30.233305,29.875633,26.994965,23.884274,31.19453,33.02893,31.141327,16.800583,2.181324,15.486435,31.071728,32.612312,27.821827,18.13372,22.279976,18.625053,9.153057,0.30643582,-6.812706,12.036266,25.132616,23.11458,15.970307,14.151096,-8.263058,-8.819576,-9.011983,-4.0183315,-7.222476,0.31347376,1.6567489,-0.2501483,-1.2413998,5.4796696,0.12790471,0.07294449,-1.55217,-0.033905864,4.5535874,8.520008,3.251996,0.3432243,-0.09407997,2.2566133
m,-517.40356,-452.949,-487.38715,-563.159,-602.2791,-586.65546,-490.08853,-474.96738,-532.94403,-596.1455,104.38629,113.010956,118.04047,103.07072,87.22633,96.276726,124.18233,126.54423,112.88321,91.70531,33.74716,35.97502,38.594933,50.17022,48.904488,46.903328,51.7398,53.604362,55.961174,54.9448,6.2256346,8.312975,12.263264,13.566493,12.394011,5.147868,11.450539,16.412842,24.423374,27.15168,2.4393501,6.560645,12.284219,19.23954,18.078285,-2.2705142,-0.99157196,5.3908224,17.952484,22.621002,1.507992,7.431437,15.368906,16.208721,10.067806,-13.509356,-13.565035,-6.0687118,8.259699,13.237911,14.297714,17.234432,14.056207,7.3401356,7.3731384,-11.200172,-12.191324,-3.6384614,7.7153206,15.749319,-14.020489,-10.4402,-0.91162837,12.114954,11.376883,0.27282542,8.294426,8.163803,5.9352865,10.558072,27.274082,30.371529,27.624601,17.663845,17.645807,17.30924,18.014362,15.65826,9.833683,9.458715,28.062403,30.698065,25.60834,5.320768,-4.429967,10.7883625,23.49051,24.064758,18.756205,8.034508,20.363056,20.262264,12.959507,1.4293921,-5.743656,9.301263,26.95433,30.54509,25.099026,16.529263,3.227854,1.6838734,1.4020104,10.494471,9.0036125,7.4115367,13.179245,13.879824,7.8139024,4.3491697,9.579319,9.566899,5.6506977,10.663858,10.897385,1.3582981,-1.1166735,-0.433285,-5.1034718,-6.8013234
n,-505.86438,-514.09106,-591.9983,-536.6779,-478.40598,-496.07315,-533.5787,-563.1962,-601.1387,-645.2899,114.512924,111.2391,103.27224,101.49411,112.94327,109.295135,72.90132,47.90982,52.10637,68.625916,23.032885,34.026382,53.589912,53.181156,60.22129,65.507614,63.913994,44.239887,38.410126,36.090523,27.68913,25.602474,19.270588,18.818289,36.605537,42.63748,31.805702,20.54864,10.324141,2.6590953,20.3955,25.501938,24.179222,11.856015,15.8379345,17.83174,19.180225,15.421259,12.301764,8.986034,27.310278,25.979984,21.898994,19.391472,17.607235,19.077213,25.467827,20.387594,12.648033,5.364805,14.750435,18.989117,20.365538,5.1775746,6.0098934,13.354252,24.737083,22.127989,12.99784,7.759679,12.091465,15.68754,19.502735,-10.551146,-7.7512712,4.130274,6.598646,14.854374,13.239441,5.759946,5.7832613,10.950945,16.391283,16.628778,17.908407,11.583887,10.212547,9.80772,5.7759323,12.297889,9.156921,8.139197,4.8203096,-2.4857197,0.056858182,-2.3056266,-1.8988181,6.3236084,4.0541134,4.036197,-2.9221148,-3.0561175,-1.0226636,9.397368,10.39,3.4880726,-0.5935502,0.66989946,2.6207712,1.3994093,2.3218598,-1.107502,-3.7745442,-8.306849,-12.556133,-10.26727,2.8592856,-3.0225797,-3.9819908,-1.3872801,-1.4093194,-3.2890558,-6.2735405,-14.607401,-19.357101,-14.6771755,1.0982931,-2.3365884,-5.157686,1.3814014
