target,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13
l,-452.17355,76.51285,0.9595573,40.343853,-12.182244,41.85919,-4.7039337,27.137703,15.677805,11.172327,-2.9067054,8.903566,-2.821653
l,-477.8623,69.17296,-5.461709,39.759052,-11.681576,38.38195,0.43133223,31.433369,18.766079,9.2592325,-4.648978,9.604944,-3.2464232
m,-807.8273,37.732624,26.628677,17.105648,12.293184,16.201935,17.748497,16.758144,12.46007,3.708212,-0.009047873,-2.4260812,-4.117154
m,-652.0369,80.34923,19.614502,23.955162,-1.6504834,27.361015,-4.8168287,19.039484,22.471844,5.0726933,5.4232917,3.8646126,9.668583
m,-561.85565,78.49025,8.92691,17.823498,-5.4844046,33.943962,-11.849314,19.481047,15.589533,11.111191,8.270421,10.187365,6.9298606
m,-511.52942,79.88177,3.1866324,17.857903,-14.050314,39.247467,-11.78932,24.568924,12.571428,13.547582,5.514264,10.611457,-0.5719131
m,-483.09705,85.46213,5.985327,28.329891,-17.136913,41.088398,-16.12383,27.643171,8.647724,18.281979,3.7654142,13.487454,-3.8885422
m,-465.97897,87.07898,9.283223,42.690796,-9.475387,47.67164,-17.990429,31.916561,7.0135107,16.452646,0.59354854,7.481653,-5.3260183
m,-455.00775,85.819016,5.9396195,38.15696,-5.2299786,44.79602,-18.71389,29.496834,8.055841,11.994202,-0.767514,3.6241992,-0.30715543
m,-451.42014,82.698395,-4.764266,29.648842,-9.79089,42.671932,-22.021759,25.279629,4.6156387,5.2902203,-6.7999516,4.86812,-0.4804136
m,-451.30344,86.221436,-0.88577694,34.06669,-10.529943,43.634197,-21.219711,26.059956,6.069969,6.405505,-4.7175674,10.984911,-3.470068
m,-448.95023,85.754265,2.1041229,33.94027,-12.401147,38.609013,-22.44936,21.68462,3.965557,5.05976,-2.7231953,11.744274,-4.0513086
m,-449.73407,83.97212,5.8829355,35.589905,-14.473824,36.90341,-22.138973,20.873379,5.5490713,5.3483796,-4.0133233,9.482605,-5.2569838
m,-448.60336,85.98669,3.7351732,35.6393,-13.167328,39.867104,-17.60596,22.198391,10.422623,7.6303616,-5.0913935,8.30296,-6.0396557
m,-449.56583,83.14076,0.4662689,33.511787,-17.49146,39.499695,-17.852573,26.253822,14.020688,9.436249,-3.572382,10.886288,-3.8455849
m,-449.63147,79.33824,0.38207257,36.600403,-18.209557,38.265617,-24.497698,28.249971,11.933317,10.93804,-4.5325727,12.752377,-6.2077303
m,-444.93878,86.54431,8.4463005,40.54933,-17.366848,40.06771,-25.329746,27.437334,9.444554,8.5564575,-8.276315,11.270422,-7.96724
m,-450.31424,89.02498,5.9833956,40.222385,-14.587755,49.63988,-24.085766,27.386578,8.364448,9.038342,-9.376611,7.5261464,-5.671441
m,-454.60464,88.08692,-3.6562858,41.09176,-19.522503,51.223534,-22.59182,28.392033,5.5404882,9.640861,-3.2289116,9.036194,-1.1458834
m,-453.90665,87.935394,-2.8522491,39.135887,-23.60717,46.43158,-22.84452,28.017578,6.978677,11.2081785,0.16291235,9.950954,-2.3393161
m,-452.94272,82.67052,-3.0872047,43.516953,-16.043232,43.43978,-22.6089,28.034431,10.2430935,10.978046,-2.263879,7.596076,-3.2646277
m,-446.8019,81.02936,0.73007065,43.13514,-12.57325,40.946518,-21.723413,28.257921,8.953721,5.339179,-3.6936054,12.008994,0.35498458
m,-444.88824,81.15915,0.30735627,39.726776,-13.414785,38.03839,-19.85651,31.280804,6.6247997,6.4056854,0.015447557,15.694414,1.0328677
m,-450.75882,82.7607,0.024469793,41.61905,-11.544517,45.717037,-23.397896,25.665276,7.743906,9.085727,-0.9308672,10.240302,1.2992797
m,-453.96588,81.95303,-5.120822,42.629784,-13.024015,49.18516,-25.447605,28.140621,11.948885,7.8642774,-3.8337948,5.022497,0.28264827
m,-453.4614,86.011925,-4.33681,41.030937,-16.956223,49.139305,-23.500908,33.101097,17.448997,9.001634,-3.546127,5.321822,0.35151225
m,-450.00623,86.947495,4.075581,42.67386,-14.772015,46.879684,-23.443916,29.14968,15.792971,11.935934,-3.6125765,1.4528555,-7.996644
m,-448.4344,87.14152,4.75839,43.03863,-13.889185,44.39704,-22.538073,27.490517,9.684896,7.1303396,-0.36477858,6.2756834,-8.738119
m,-447.64838,83.56001,-1.6370442,36.533257,-12.18055,41.044483,-24.48283,25.25351,7.4100814,3.146483,-1.6380785,9.841756,-2.7112236
m,-449.1821,87.380486,-0.41167176,36.615612,-13.097017,41.821198,-24.651737,25.0136,6.1397285,4.825839,-0.99360245,13.333084,0.78410065
m,-454.2582,86.423195,-0.96027493,37.349945,-15.886391,42.742672,-24.735794,29.599154,11.757481,6.7100134,-3.7842522,11.924803,-2.4650178
m,-454.1191,86.52196,0.1222204,38.971203,-14.759796,42.645103,-24.305794,31.692081,14.226942,10.920368,-1.7249329,9.16225,-6.4789634
m,-455.15707,86.51539,-1.2393548,39.739952,-15.434922,43.10978,-23.521826,36.61654,16.41071,8.803831,-1.458713,8.974619,-8.418442
m,-459.74472,87.89359,0.49195337,38.06287,-16.98973,43.57711,-27.357903,30.357674,11.313458,0.47207183,-6.460217,5.404456,-5.1059036
m,-458.36493,90.12077,-1.865071,38.389988,-18.69299,46.058605,-27.61311,31.119408,11.051104,2.6048374,-10.899199,7.2274976,-3.9171598
m,-460.86823,88.38001,-4.3498197,40.503983,-20.745535,49.00939,-27.12743,35.83959,11.358496,4.82128,-8.787803,7.9979954,-2.9651148
m,-461.77106,88.48312,-8.332625,43.33207,-21.964422,51.8841,-27.909697,31.973877,10.633567,8.963954,-4.6086698,7.6240993,-5.604103
m,-456.84924,96.82479,-8.3503475,40.174957,-24.18576,54.62903,-22.059229,31.150415,8.834595,9.217224,-6.039673,5.492161,-4.428709
m,-454.79913,95.36391,-5.862221,37.58111,-21.953827,52.014442,-21.982641,34.90184,12.391829,10.82793,-7.3984346,4.239424,-2.2778645
m,-453.5938,88.538025,0.7308736,39.79731,-15.07066,43.738876,-20.296015,35.241653,14.275354,7.6223965,-5.088237,5.533244,-0.1763336
m,-453.73813,89.1829,0.12256706,39.465256,-16.987236,39.80417,-22.150723,34.639095,11.206941,8.609228,-4.0178213,2.841038,-3.415537
m,-460.17096,88.28897,-5.3279133,42.056236,-20.478092,45.71149,-28.940151,33.817238,14.0293255,14.409298,-6.1394696,-1.2515461,-5.418606
m,-458.60587,92.469345,-4.2693233,44.11483,-22.939217,48.14176,-27.630304,36.63806,12.260466,14.052976,-1.4668317,1.1610038,-1.8111703
m,-458.85037,95.54838,-5.258623,46.617363,-22.213737,53.318977,-23.036133,39.231262,11.06374,14.715662,-0.9835317,0.1047796,-1.0020883
m,-457.22913,93.84798,-9.833008,41.207577,-21.903622,54.780617,-21.573084,37.347343,9.56628,14.110104,-0.23165596,-1.8435726,-4.646255
m,-456.56827,87.652855,-4.014572,39.851418,-20.654552,48.338078,-21.724186,33.30011,9.04863,11.582905,-3.254445,-4.196874,-8.774039
m,-452.02826,82.73735,-3.9905314,34.214516,-15.521809,48.091766,-21.170395,32.662514,12.854163,12.239552,-4.839562,1.2254753,-6.2412443
m,-450.33932,84.65221,-1.6324942,32.700256,-17.907396,48.609154,-23.475243,30.616318,9.889229,8.066986,-3.427986,8.536273,-2.4689603
m,-454.82037,86.58534,1.6777456,31.528992,-19.107103,46.125175,-21.420084,33.078865,7.033066,5.983923,-5.4176917,5.3074884,-0.22278252
m,-457.4189,85.26385,-2.1746383,32.946175,-16.098486,49.0506,-19.457535,33.010384,9.770652,4.6690426,-3.1218872,4.849022,2.0551581
m,-453.9632,87.61202,-3.9091315,34.9887,-18.127367,48.477257,-23.675758,27.71115,6.891487,3.783866,-0.6892425,5.9408174,-0.66281873
m,-452.4766,87.70827,-5.2374296,35.5614,-21.82957,44.460724,-24.245754,25.762589,4.917037,2.302769,-7.6748714,2.420407,-2.2533827
m,-451.51746,83.73547,-8.551863,35.71421,-22.81078,45.201057,-21.049812,24.504929,9.54948,7.122693,-6.0949697,2.5559528,-7.5268755
m,-453.5216,82.068054,-8.117002,38.57998,-20.384869,46.241478,-22.000298,30.836601,12.842243,10.938958,-4.323205,3.8239222,-6.857647
m,-457.07684,80.19638,-4.4007535,36.208794,-22.223267,44.63985,-19.63788,33.458904,13.67247,12.327218,0.73456645,11.271975,-1.1029794
m,-356.4099,34.293167,-3.0498047,25.996851,-13.558699,28.313969,-3.6816206,23.157352,4.4338975,15.547196,-14.898488,20.342915,-11.596899
m,-216.07451,25.161009,-17.168056,13.780548,-17.076735,23.35831,-2.6991458,26.785656,7.309643,37.098557,-24.34993,20.857658,-11.153881
m,-199.44632,38.124077,-11.505735,15.433697,-11.843258,29.156921,2.1895466,27.351295,10.539899,46.106117,-23.72762,22.82431,-8.452074
m,-294.862,64.01817,1.2272816,26.492115,-0.3245107,37.381077,1.5928421,20.92978,9.361477,43.881485,-19.086964,19.716503,-6.298217
m,-362.8801,66.32248,8.923665,40.577133,4.96379,39.757195,-6.5371127,23.101803,12.240286,25.07087,-12.674868,7.7754517,-2.0338213
m,-382.6771,61.977737,13.842602,38.20417,-1.3678489,40.33155,-4.7931805,26.43619,7.1935434,15.434988,-20.449066,4.841649,-5.280571
m,-421.17944,69.40333,8.67158,38.230408,-4.129544,43.647175,-6.187613,24.028164,9.581812,10.500616,-15.713356,2.897294,-4.106503
m,-433.20526,74.39087,10.067035,40.011528,-5.5479116,44.996758,-13.493828,20.730564,6.4997544,12.166359,-6.691634,4.2529936,2.5166152
m,-443.01068,75.097786,3.3019016,38.394394,-7.184909,45.64331,-17.302193,22.250652,9.268111,11.323559,-3.616826,6.433284,4.0161667
m,-448.3435,75.593414,1.4382114,38.84299,-9.100368,45.286926,-15.349796,28.138985,12.406286,9.232002,-1.3969978,9.635599,4.9445972
m,-448.8947,78.65027,4.507914,42.721542,-13.140022,44.216454,-14.752697,30.420769,11.255774,7.8800464,0.21348572,8.471321,0.8743365
m,-446.0417,87.853836,7.6912727,42.894226,-17.347218,44.142494,-17.872982,33.139862,11.047672,10.325438,4.21546,5.0163627,-5.0761805
m,-449.24597,86.84616,5.2444725,41.43947,-17.596077,47.584854,-17.119093,36.347496,14.656007,9.779934,0.0064030886,7.5526543,-6.929171
m,-453.66196,82.98071,-1.1495496,45.8692,-15.217142,50.082703,-13.342231,36.07824,14.364161,13.032209,-1.5939524,4.851489,-7.067405
m,-454.67172,82.39279,0.47642004,41.71234,-13.617153,49.270344,-12.810379,30.236233,9.091291,15.0006485,-1.2590188,0.49303818,-4.8121467
m,-454.16745,84.502975,8.096394,39.17299,-13.374508,41.612404,-16.2668,28.695961,11.31381,15.908379,-1.1022686,-0.06826416,-5.3059177
m,-436.80597,73.32529,19.389412,25.392586,-2.5616302,32.87706,-13.327568,22.986977,12.730825,16.925627,-2.2488546,1.544433,-9.039277
m,-432.18292,69.47153,20.408699,22.42051,-0.8886603,31.326893,-8.737102,22.734913,7.125924,13.868297,-6.2844305,1.2234399,-9.042225
m,-450.8947,79.851105,7.767927,32.412666,-8.616108,31.736006,-13.100344,28.443516,2.9005733,7.4302015,-2.641929,1.5144061,-8.337241
m,-458.88052,80.350815,-2.5701537,35.0789,-13.053066,34.562202,-18.754272,29.604757,4.606911,8.99327,-3.5091186,2.0697088,-5.030541
m,-457.83972,78.849686,-6.435729,35.53631,-15.217717,37.011345,-16.408428,26.299583,5.802351,9.4949255,-1.7596061,1.2675891,-5.3382673
m,-453.98923,81.7379,-3.0501342,35.612015,-17.222397,32.678886,-18.124912,25.367329,4.7943077,2.641006,-7.774281,-1.6767399,-4.608704
m,-449.49176,88.71451,4.88718,40.287945,-13.172779,33.74149,-17.279968,28.8381,8.061265,1.563415,-12.8708515,-0.32728994,0.005790949
m,-451.2103,88.169754,0.9635995,43.411415,-8.92909,35.603386,-12.411801,30.61643,8.7442,8.274475,-7.3035345,0.062167786,-3.5933297
m,-449.51727,85.736145,-2.574957,42.339516,-5.0566173,36.233395,-12.202932,25.844902,7.275587,12.261068,-6.196992,3.6375327,-4.778264
m,-438.33646,82.0147,2.9045885,38.03148,-8.37949,29.336826,-20.6376,23.41539,6.8985043,8.291904,-10.409748,4.4893913,-2.8605862
m,-427.87595,75.94917,13.442753,42.24885,-4.557916,27.751286,-20.319256,21.079304,3.693819,9.906595,-4.251004,8.449104,1.1110063
m,-435.8583,71.07559,14.446692,43.973343,-6.821925,24.838207,-17.70988,19.954487,3.1148264,7.8256135,-9.814375,8.385233,-1.0386462
m,-437.838,72.15636,11.756551,35.671444,-12.709414,20.570717,-15.776192,20.543377,3.7763512,8.286781,-11.926973,4.0831766,-4.834669
m,-438.30444,69.70593,8.197237,30.486923,-10.150154,23.315496,-9.387638,19.107119,3.295128,6.092191,-9.548679,10.987534,-2.8880498
m,-436.60605,71.464264,5.9641094,33.779675,-6.4433756,26.220917,-8.966997,16.073318,6.17128,6.1905017,-8.727362,14.814904,-1.5301452
m,-436.73248,80.28922,7.2970915,39.020256,-5.7436266,27.102448,-11.210543,18.12509,16.593033,13.605257,-4.376761,17.199404,-3.287292
m,-445.31912,81.461876,5.1364017,40.356216,-9.479931,29.103931,-10.128683,26.283504,17.579407,16.138859,-2.9719567,15.058271,-3.9005811
m,-451.79126,75.400635,-2.9174106,40.71608,-5.7193623,33.395393,-12.058657,21.596169,9.478317,11.501791,-4.5120406,11.275932,-6.3427467
m,-453.73364,75.10492,-2.4694536,36.984497,-10.928066,31.81282,-13.700312,19.530048,8.994143,10.119549,-7.1539702,9.885607,-7.871187
m,-447.97467,77.10481,2.4560943,38.36557,-8.293721,29.87038,-8.787718,22.489914,15.05221,12.697905,-8.929403,5.8358345,-10.123418
m,-450.7665,81.79202,9.740757,40.714832,-4.0231023,34.311897,-2.8012629,22.900818,9.6919365,10.534321,-10.083755,5.158947,-4.5068135
n,-750.59235,20.200972,18.5089,15.966921,12.915848,9.706806,6.627493,3.8596978,1.4776173,-0.5190315,-2.1557775,-3.4410026,-4.3486543
n,-660.2429,70.98898,17.24591,26.05637,11.38892,12.96306,2.1124415,7.778672,16.746056,0.80282855,0.17983547,4.3459945,0.47260714
n,-574.292,76.96408,4.508723,28.670053,1.5589154,17.844475,-1.2478211,19.641476,16.845688,8.673461,-4.434976,6.436987,2.4853287
n,-519.747,79.85881,-3.0298448,29.457088,-1.1549014,20.230185,-1.3628513,23.084688,14.055029,14.418682,-4.517228,5.5746737,-3.1374028
n,-485.18927,82.05252,-3.5101347,33.26101,-4.953093,21.745934,-3.9903173,22.425941,9.195519,8.893151,-9.012244,2.7420235,-8.589306
n,-464.08276,83.233826,2.7728343,33.56767,-8.811748,23.781092,-1.234053,21.13487,5.232609,8.156768,-9.176291,2.3442152,-10.963287
n,-454.5231,78.149796,0.74948764,30.761192,-8.678523,21.103764,2.736822,26.199308,1.0603862,7.056031,-10.637057,2.733622,-8.903568
n,-451.8171,80.562515,1.6842326,31.902176,-6.393077,16.528976,-1.2883341,27.072666,3.3298082,10.48374,-8.625954,7.271223,-5.979056
n,-452.628,83.49294,5.161099,34.36771,-2.2070594,18.256218,-5.9101753,23.388119,2.5422623,12.176317,-9.998963,5.0438595,-7.8282537
n,-453.77463,81.51282,4.2384768,37.395615,0.12172228,19.272724,-9.503952,20.04263,1.6188111,13.577372,-10.320837,4.9512606,-12.13945
n,-455.47327,81.608864,3.0239875,35.865364,0.17049551,16.262703,-9.03264,20.09149,2.771236,14.416602,-9.096569,9.999495,-8.761011
n,-456.99985,82.472694,-0.64628303,31.429207,3.0414147,20.449738,-4.1795187,26.116282,4.9094725,13.406321,-9.327275,12.908195,-5.5012455
n,-455.85028,85.64667,-0.57621545,30.684248,0.41598916,21.475094,-7.496555,28.012388,3.9821658,11.71566,-7.1921263,14.543226,-5.318485
n,-452.62515,87.66768,4.385744,33.344208,2.4623337,21.942408,-10.077517,28.93615,9.551386,16.576212,-5.8641367,13.380203,-6.2202654
n,-451.707,88.03758,1.6084373,32.41621,1.716214,19.504173,-12.383495,25.970879,10.154034,20.10474,-1.320516,15.235087,-1.1860371
n,-454.6594,82.226944,-1.6781802,37.57644,3.3181195,19.106144,-13.18547,23.521465,7.662118,17.68254,1.3179004,16.443459,-4.115889
n,-459.60934,78.282684,-6.563134,41.181137,4.963369,22.481157,-9.286657,27.070724,8.419687,19.057583,-2.9342337,11.166552,-8.111914
n,-452.5895,84.645676,-3.5690718,36.149452,3.9344802,22.30656,-4.6422005,26.79043,4.4365926,15.088172,-7.754085,10.447762,-8.421502
n,-448.10068,86.91046,-0.13337451,35.127693,1.9891839,26.143526,-4.7024827,23.569141,0.1251127,13.585035,-5.025984,9.238296,-9.727161
n,-449.434,89.289246,2.9407454,35.751648,-3.5521774,21.68969,-6.1928167,26.255373,2.5773706,21.518932,0.2027688,10.854715,-9.697994
n,-456.334,84.650856,-1.1660202,31.430473,-7.206349,18.219666,-5.6872625,28.342129,5.3125134,19.6529,-6.4331636,8.865868,-6.604028
n,-458.59357,85.59821,-4.898939,35.09403,-5.173601,24.63753,-1.6284603,29.300442,8.41585,15.655056,-10.669756,9.549299,-2.33219
n,-455.4087,91.368355,-4.271458,37.529053,-1.3431755,29.55469,-2.278589,26.699272,6.7739615,16.340782,-9.187527,6.849922,-2.677402
n,-455.32938,90.35265,-6.2543707,36.007618,-4.095258,24.904427,-8.999374,23.706762,3.0676022,13.128741,-7.819314,8.460114,-0.8974307
n,-454.94666,87.81965,-5.3618083,36.034348,-3.0573483,23.472332,-11.583395,21.428059,1.8438168,13.761964,-5.421735,9.419817,-0.046759427
n,-456.87106,89.05698,-7.312824,31.99125,-6.602048,23.98505,-10.541266,26.9394,5.7241125,12.649559,-5.8414307,8.094337,-1.9871056
n,-456.49042,86.68039,-9.757051,29.598448,-7.2784405,23.784733,-5.773258,29.483105,7.584428,17.363434,-4.8433666,6.9441915,-4.2310314
n,-453.22263,84.16459,-7.453471,31.697609,-5.1641636,23.189661,-5.455016,25.857903,2.5937035,18.095085,-5.018122,6.529827,-8.946855
n,-455.19247,83.13083,-4.0670185,44.559868,-2.3087463,24.954828,-12.462288,21.304264,0.2120831,14.266925,-9.979774,7.8263874,-6.186061
n,-457.16833,81.32051,-3.0103953,41.197647,-3.8666267,25.721107,-10.647715,26.279707,9.500139,17.769032,-8.23546,4.9966416,-8.452272
n,-455.09753,80.44612,-4.7228465,35.06717,-10.544533,23.540573,-7.5681124,28.443462,7.701462,12.707104,-7.56941,8.265099,-6.5683823
n,-456.025,81.14006,-6.462324,39.33247,-6.339439,24.337715,-7.4860687,28.483671,6.18277,12.12727,-6.0290833,10.219753,-6.7874556
n,-454.91708,80.930954,-6.474127,40.392113,-1.4868867,20.724873,-7.9040747,28.692453,12.979187,15.045624,-6.5996656,4.6305733,-7.1959524
n,-451.91504,85.05936,-3.124503,35.836056,-5.7889895,20.022472,-6.9870186,25.981995,7.682764,13.448413,-8.924718,6.0961823,-6.507048
n,-453.23914,85.95242,-0.5077622,35.161327,-6.4487386,25.232647,-7.2380323,22.96019,3.2652216,13.290405,-8.65216,10.841856,-8.099073
n,-460.89084,84.146545,-4.5271077,36.07392,-8.199642,27.426754,-5.209113,24.299854,2.6679838,14.386219,-10.648657,6.8275433,-8.770495
n,-456.46954,89.080765,-8.715714,35.37893,-9.080782,28.543629,-2.4068954,28.584995,5.5086374,17.940199,-8.559539,8.315584,-3.3841836
n,-450.11948,92.96991,-4.9644737,36.592896,-8.643238,31.347712,-3.708792,27.817757,6.8492813,17.498291,-10.23506,9.7730255,-3.4173567
n,-454.52982,86.84223,0.4106589,42.569626,-3.2698557,31.60714,-4.2895746,25.769976,5.732883,10.472481,-14.540033,7.2110653,-3.471222
n,-450.48105,89.314896,-0.2349028,37.508064,-2.0472834,28.466034,-0.6758946,28.44541,6.9805965,9.725343,-12.726173,6.2176514,-1.5748142
n,-449.61478,90.19497,-0.80392295,34.118614,-2.1558118,24.632362,-6.7962165,23.635632,6.5949917,14.504417,-9.948446,7.489477,-2.235214
n,-451.37006,90.811356,-0.48981446,35.50518,-3.4729419,20.992825,-8.8601885,26.050508,9.408739,18.799244,-9.825331,8.161493,-4.778265
n,-448.66443,89.7478,1.4007796,35.405403,-6.264735,19.139784,-6.7932405,26.478481,7.503585,18.734444,-8.173393,9.809921,-4.0280666
n,-449.57782,89.71294,2.0045907,34.770313,-6.66392,19.40223,-7.58359,27.626219,9.022109,16.76453,-11.20588,5.413693,-4.745219
n,-452.33313,85.43262,-2.9364438,31.09518,-6.7146554,20.248798,-8.405721,25.375134,3.5660958,11.267086,-13.054836,4.939348,-7.8468966
n,-451.29398,85.64229,-5.0025415,29.426765,-5.8502016,21.946093,-9.765291,24.219362,0.50936186,9.628994,-9.495406,5.6048784,-5.7447433
n,-456.48087,89.47576,-1.4068742,33.72191,-6.406352,23.963398,-12.009815,28.0765,1.0237294,11.932362,-7.2579207,8.973927,-4.1747627
n,-456.89154,87.891594,-2.7855072,34.585243,-6.722193,23.110733,-12.619478,30.606983,5.5718966,14.4862585,-8.158068,9.802921,-6.0702505
n,-451.86462,85.180046,-5.3945875,31.344608,-8.760836,21.779964,-10.998486,26.453754,5.0766144,9.926263,-11.412569,8.991449,-5.2799244
n,-453.31638,84.64174,-2.363678,30.747246,-7.9091253,24.16462,-8.423412,21.30461,2.0571718,9.050022,-10.638638,7.761586,-9.136073
n,-452.46118,85.56331,0.7655152,33.756256,-6.522183,21.695602,-8.20773,27.402216,3.0089908,8.542858,-7.8869386,8.777506,-6.687287
n,-448.88574,88.67316,3.2394671,39.035408,-3.4111958,23.826843,-9.126776,30.219387,1.1121689,6.700825,-4.9012055,14.655542,-3.0074728
n,-405.0653,72.49448,-2.6484566,32.62526,-8.162035,19.473251,-6.916728,23.309326,2.3889601,14.160327,2.0857255,17.618774,-10.215191
n,-220.73854,49.144928,-12.169321,33.50786,-7.0649767,20.734676,-2.924672,26.060337,-4.231482,30.427723,-5.468088,19.838274,-11.116232
n,-182.30223,60.109318,-3.430234,39.53916,-0.24027191,26.957024,1.9630406,27.925808,-3.3629072,34.424904,-6.7450523,22.852715,-4.4045076
n,-251.87578,84.81209,7.6477623,42.536034,3.7359738,29.490475,9.740219,28.532644,-2.4191236,35.37291,-9.943523,24.426655,1.1136209
n,-341.2848,92.29323,7.670934,40.299305,4.733519,25.910961,11.325376,30.407867,4.3004503,28.144213,1.1780301,26.805613,1.7244257
n,-374.76965,81.03435,9.981775,34.75576,8.866247,26.286072,1.6025181,26.544624,0.8658387,23.876413,6.0549717,22.835728,-1.8249774
n,-399.5898,84.3121,9.476503,35.415657,6.535022,19.568863,-1.8870747,24.979057,3.8728726,20.268614,-3.3695922,16.204216,-5.0635552
n,-421.64056,82.14754,8.635122,41.253986,6.049923,14.544205,-4.0934258,29.979107,12.322884,19.597351,-6.1015377,15.606928,-6.6711655
n,-432.8886,81.47168,4.9839187,44.140358,3.705385,16.659588,-3.7460372,26.790688,10.069297,21.419039,-3.6826944,15.303087,-6.8472004
n,-439.16135,83.33234,3.3355334,41.429867,1.6742187,20.114925,-4.532122,28.603043,10.337835,23.073448,-3.519784,13.408037,-9.275652
n,-450.72067,83.97122,2.93782,37.687523,-1.2210542,19.580269,-3.4476523,31.101912,8.039825,17.867474,-6.545105,10.553877,-4.6362767
n,-450.93307,85.60015,4.7407875,33.687622,0.35422036,17.40836,-3.9819462,25.84151,5.5997496,16.597195,-11.576882,7.844661,-3.1919205
n,-447.5694,87.72238,4.4676065,35.490055,2.7006497,24.194172,-4.245592,27.611519,5.5406504,13.544637,-13.3781185,5.35589,-3.5870051
n,-447.3292,92.333595,2.0659523,34.62577,-2.9087343,27.753094,-5.705995,29.413612,3.1110377,10.882695,-14.244203,2.8370304,-5.52316
n,-446.3331,91.40068,-2.7367997,31.263329,-6.2264185,22.864485,-7.491577,26.119045,1.9668376,11.724499,-9.553306,7.635151,-4.1064696
n,-448.1589,87.0105,-3.7747326,29.629261,-5.51886,22.465166,-7.965678,24.61798,4.184391,15.521779,-7.849145,7.91588,-5.536097
n,-448.1894,85.96544,1.886188,31.380085,-1.6018994,24.388897,-4.9086843,27.686121,3.9043283,14.263038,-13.806181,0.13190906,-7.6478024
n,-449.46985,87.1165,4.0887823,31.579525,-3.5930452,21.422825,-5.4348845,27.317265,6.9218335,18.076153,-14.253081,4.195113,-6.0072765
n,-453.28094,84.01135,-1.9779222,34.85103,-6.1970196,21.9581,-4.633994,27.79284,6.8133965,21.72741,-9.497372,8.077121,-7.0838223
n,-453.37054,88.75042,-3.4644966,36.425888,-7.238064,23.807087,-2.510491,28.61087,9.942734,22.26363,-12.3678875,8.789963,-0.29277825
n,-451.13922,85.27571,-2.4063487,32.54131,-8.88208,23.467346,-0.123120666,31.052937,9.158808,18.2067,-12.5555725,5.8159256,-2.36274
n,-450.26227,88.26495,-1.9026915,32.836708,-10.96418,24.61842,-1.8430455,29.323364,5.6474195,16.54498,-9.892419,6.665846,-3.6300547
n,-449.60132,87.815994,-1.7057819,33.27604,-8.383959,24.576761,-8.160793,22.823612,5.4667735,13.769743,-12.831639,9.800066,0.8565167
n,-449.10394,86.46723,-1.4457937,31.402584,-6.3138514,24.890186,-6.2266335,23.139881,6.009207,15.3229065,-9.879988,11.289562,-3.0971956
n,-447.42276,87.691986,-0.9353541,27.021435,-5.5511875,22.306978,-3.1955624,27.992111,8.759569,17.18103,-6.96412,11.149161,-7.2052507
n,-442.7229,88.80348,-0.6746459,26.62346,-5.278336,19.755905,-1.6001754,25.37835,9.318073,15.124308,-6.1316586,12.7544775,-10.651138
n,-442.53192,86.56557,3.9620419,30.490204,-2.639194,14.997852,0.20055443,23.122091,9.085504,15.200926,-7.629196,12.147062,-14.285403
n,-442.08087,88.19292,1.6460662,28.923733,0.09786838,16.760418,-2.880525,17.705599,6.499378,16.784456,-13.940426,6.219087,-15.3102455
n,-442.7452,87.80246,-1.5676631,24.721458,-1.545605,19.233095,-1.3421897,19.828857,6.324424,16.704973,-12.618706,7.8433647,-13.861025
n,-446.57184,88.521965,-3.7408156,29.070808,2.191486,21.544886,2.1255083,25.004673,9.143718,16.663803,-9.422764,11.124756,-15.221348
n,-454.32654,87.810005,-2.8616166,35.392593,-0.9121694,19.480232,2.0623755,25.292484,8.125267,17.332302,-11.894131,10.778456,-11.503212
n,-459.4719,85.2966,-8.167361,34.88833,-1.852158,17.447945,-1.4029777,21.546623,4.317374,19.387398,-6.021447,12.1397,-12.288046
n,-458.171,84.573,-6.223725,35.91748,1.9097058,17.509834,-5.3025036,19.306908,0.40790033,14.622356,-4.355688,8.981945,-12.202465
n,-455.1506,86.04007,-3.144771,40.497368,2.6890159,16.131676,-7.0366,21.651821,-0.60194314,9.448256,-7.004308,8.944468,-11.672446
n,-449.37903,80.720566,-4.341254,36.03126,7.17697,15.294836,-1.3332402,25.18022,0.63765633,8.956171,-9.714686,7.9208546,-9.18245
n,-429.11667,81.74475,10.320179,44.20632,26.76213,23.878113,10.603025,27.98451,5.9590306,16.338554,-8.982003,8.662201,-7.1931567
n,-431.06018,91.527466,13.325555,47.8329,22.255676,26.761961,11.834156,33.723003,9.138014,14.623201,-6.537691,17.640804,0.7485697
n,-446.07996,96.12128,3.3075466,45.058685,0.25822258,23.430622,-0.6284172,34.794716,10.388665,17.29023,-5.4910583,18.387976,3.0378728
n,-452.72217,88.712975,-0.69514966,35.84024,-0.45123696,20.650917,-2.6148818,30.718779,9.872444,19.693396,-2.3599672,14.415842,-5.105831
n,-464.91,89.85448,4.9228096,39.28756,2.0657775,18.246647,-6.868438,21.061188,7.5281515,20.321518,-1.9579344,11.70648,-6.772898
o,-782.2909,20.935768,17.946892,14.353769,11.103283,8.307572,5.475731,2.250886,-1.0923338,-3.8455133,-5.506446,-6.191671,-6.419894
